id,product gcmd id,sds name,product,product version,processing level,measurements,keywords,time interval,spatial resolution,instrument,platform,platform instrument
FLDAS_VIC025_A_SA_M_001_Swnet_tavg,GES_DISC_FLDAS_VIC025_A_SA_M_V001,Swnet_tavg,FLDAS_VIC025_A_SA_M,001,4,"Radiation, Net",Net;downward;shortwave;radiation,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_SA_M_001_Tair_f_tavg,GES_DISC_FLDAS_VIC025_A_SA_M_V001,Tair_f_tavg,FLDAS_VIC025_A_SA_M,001,4,Air Temperature,Air;temperature,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_SA_M_001_Wind_f_tavg,GES_DISC_FLDAS_VIC025_A_SA_M_V001,Wind_f_tavg,FLDAS_VIC025_A_SA_M,001,4,Wind,Wind;speed,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Evap_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Evap_tavg,FLDAS_VIC025_A_WA_M,001,4,Evapotranspiration,Total;evapotranspiration,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_LWdown_f_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,LWdown_f_tavg,FLDAS_VIC025_A_WA_M,001,4,Incident Radiation,Surface;downward;longwave;radiation,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Lwnet_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Lwnet_tavg,FLDAS_VIC025_A_WA_M,001,4,"Radiation, Net",Net;downward;longwave;radiation,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Psurf_f_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Psurf_f_tavg,FLDAS_VIC025_A_WA_M,001,4,Air Pressure,Surface;pressure,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Qair_f_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Qair_f_tavg,FLDAS_VIC025_A_WA_M,001,4,Atmospheric Moisture,Specific;humidity,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Qg_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Qg_tavg,FLDAS_VIC025_A_WA_M,001,4,Heat Flux,Soil;heat;flux,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Qh_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Qh_tavg,FLDAS_VIC025_A_WA_M,001,4,Heat Flux,Sensible;heat;flux,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Qle_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Qle_tavg,FLDAS_VIC025_A_WA_M,001,4,Heat Flux,Latent;heat;flux,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Qsb_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Qsb_tavg,FLDAS_VIC025_A_WA_M,001,4,Runoff,Subsurface;runoff;amount,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Qs_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Qs_tavg,FLDAS_VIC025_A_WA_M,001,4,Runoff,Surface runoff,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_RadT_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,RadT_tavg,FLDAS_VIC025_A_WA_M,001,4,Surface Temperature,Surface;radiative;temperature,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Rainf_f_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Rainf_f_tavg,FLDAS_VIC025_A_WA_M,001,4,Precipitation,Rainfall;flux,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_SM01_Percentile,GES_DISC_FLDAS_VIC025_A_WA_M_V001,SM01_Percentile,FLDAS_VIC025_A_WA_M,001,4,Soil Moisture,Soil;moisture;percentiles,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_SoilMoi00_10cm_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,SoilMoi00_10cm_tavg,FLDAS_VIC025_A_WA_M,001,4,Soil Moisture,Soil;moisture;content,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_SoilMoi10_160cm_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,SoilMoi10_160cm_tavg,FLDAS_VIC025_A_WA_M,001,4,Soil Moisture,Soil;moisture;content,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_SoilMoi160_190cm_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,SoilMoi160_190cm_tavg,FLDAS_VIC025_A_WA_M,001,4,Soil Moisture,Soil;moisture;content,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_SoilTemp00_10cm_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,SoilTemp00_10cm_tavg,FLDAS_VIC025_A_WA_M,001,4,Soil Temperature,Soil;temperature,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_SoilTemp10_160cm_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,SoilTemp10_160cm_tavg,FLDAS_VIC025_A_WA_M,001,4,Soil Temperature,Soil;temperature,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_SoilTemp160_190cm_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,SoilTemp160_190cm_tavg,FLDAS_VIC025_A_WA_M,001,4,Soil Moisture,Soil;temperature,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_SWdown_f_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,SWdown_f_tavg,FLDAS_VIC025_A_WA_M,001,4,Incident Radiation,Surface;downward;shortwave;radiation,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Swnet_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Swnet_tavg,FLDAS_VIC025_A_WA_M,001,4,"Radiation, Net",Net;downward;shortwave;radiation,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Tair_f_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Tair_f_tavg,FLDAS_VIC025_A_WA_M,001,4,Air Temperature,Air;temperature,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
FLDAS_VIC025_A_WA_M_001_Wind_f_tavg,GES_DISC_FLDAS_VIC025_A_WA_M_V001,Wind_f_tavg,FLDAS_VIC025_A_WA_M,001,4,Wind,Wind;speed,monthly,0.25 deg.,Model,Models/Analyses,FLDAS Model
MOD08_D3_6_AOD_550_Dark_Target_Deep_Blue_Combined_Mean,MOD08_D3_C6,AOD_550_Dark_Target_Deep_Blue_Combined_Mean,MOD08_D3,6,3,Aerosol Optical Depth,MODIS;AOD;C6;Dark Target;Deep Blue;Combined;550 nm,daily,1 deg.,MODIS,Terra,MODIS-Terra
NLDAS_FORA0125_MC_002_apcpsfc,GES_DISC_NLDAS_FORA0125_MC_V002,apcpsfc,NLDAS_FORA0125_MC,002,4,Precipitation,Precipitation;monthly;total,monthly,0.125 deg.,Forcing-LSM,Models/Analyses,NLDAS Model
NLDAS_FORA0125_MC_002_convfracsfc,GES_DISC_NLDAS_FORA0125_MC_V002,convfracsfc,NLDAS_FORA0125_MC,002,4,Precipitation,Precipitation;monthly;total;convective,monthly,0.125 deg.,Forcing-LSM,Models/Analyses,NLDAS Model
NLDAS_FORA0125_MC_002_dlwrfsfc,GES_DISC_NLDAS_FORA0125_MC_V002,dlwrfsfc,NLDAS_FORA0125_MC,002,4,Incident Radiation,Surface;incident;longwave;radiation;flux,monthly,0.125 deg.,Forcing-LSM,Models/Analyses,NLDAS Model
NLDAS_FORA0125_MC_002_dswrfsfc,GES_DISC_NLDAS_FORA0125_MC_V002,dswrfsfc,NLDAS_FORA0125_MC,002,4,Incident Radiation,Surface;incident;shortwave;radiation;flux,monthly,0.125 deg.,Forcing-LSM,Models/Analyses,NLDAS Model
NLDAS_FORA0125_MC_002_pevapsfc,GES_DISC_NLDAS_FORA0125_MC_V002,pevapsfc,NLDAS_FORA0125_MC,002,4,Evaporation,Potential;evaporation,monthly,0.125 deg.,Forcing-LSM,Models/Analyses,NLDAS Model
NLDAS_FORA0125_MC_002_pressfc,GES_DISC_NLDAS_FORA0125_MC_V002,pressfc,NLDAS_FORA0125_MC,002,4,Air Pressure,Surface;pressure,monthly,0.125 deg.,Forcing-LSM,Models/Analyses,NLDAS Model
NLDAS_FORA0125_MC_002_spfh2m,GES_DISC_NLDAS_FORA0125_MC_V002,spfh2m,NLDAS_FORA0125_MC,002,4,Atmospheric Moisture,Specific;humidity;2-m;above;ground,monthly,0.125 deg.,Forcing-LSM,Models/Analyses,NLDAS Model
NLDAS_FORA0125_MC_002_tmp2m,GES_DISC_NLDAS_FORA0125_MC_V002,tmp2m,NLDAS_FORA0125_MC,002,4,Air Temperature,Temperature;2-m;above;ground,monthly,0.125 deg.,Forcing-LSM,Models/Analyses,NLDAS Model
NLDAS_FORA0125_MC_002_ugrd10m,GES_DISC_NLDAS_FORA0125_MC_V002,ugrd10m,NLDAS_FORA0125_MC,002,4,Wind,Wind;speed;10-m;above;ground;Zonal;wind,monthly,0.125 deg.,Forcing-LSM,Models/Analyses,NLDAS Model
NLDAS_FORA0125_MC_002_vgrd10m,GES_DISC_NLDAS_FORA0125_MC_V002,vgrd10m,NLDAS_FORA0125_MC,002,4,Wind,Wind;Speed;10-m;above;ground;Meridional;wind,monthly,0.125 deg.,Forcing-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_albdosfc,GES_DISC_NLDAS_NOAH0125_MC_V002,albdosfc,NLDAS_NOAH0125_MC,002,4,Albedo,Albedo,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_arainsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,arainsfc,NLDAS_NOAH0125_MC,002,4,Precipitation,Rainfall;unfrozen;precipitation,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_asnowsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,asnowsfc,NLDAS_NOAH0125_MC,002,4,Precipitation,Snowfall;frozen;precipitation,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_avsftsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,avsftsfc,NLDAS_NOAH0125_MC,002,4,Surface Temperature,Temperature;average;surface;skin,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_bgrunsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,bgrunsfc,NLDAS_NOAH0125_MC,002,4,Runoff,Subsurface;runoff;baseflow,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_cnwatsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,cnwatsfc,NLDAS_NOAH0125_MC,002,4,Water Storage,Plant;canopy;surface;water,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_dlwrfsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,dlwrfsfc,NLDAS_NOAH0125_MC,002,4,Incident Radiation,Surface;incident;longwave;radiation;flux,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_dswrfsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,dswrfsfc,NLDAS_NOAH0125_MC,002,4,Incident Radiation,Surface;incident;shortwave;radiation;flux,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_evbssfc,GES_DISC_NLDAS_NOAH0125_MC_V002,evbssfc,NLDAS_NOAH0125_MC,002,4,Evaporation,Direct;evaporation;from;bare;soil,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_evcwsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,evcwsfc,NLDAS_NOAH0125_MC,002,4,Evaporation,Canopy;water;evaporation,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_evpsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,evpsfc,NLDAS_NOAH0125_MC,002,4,Evapotranspiration,Total;evapotranspiration,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_gfluxsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,gfluxsfc,NLDAS_NOAH0125_MC,002,4,Heat Flux,Ground;heat;flux,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_lhtflsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,lhtflsfc,NLDAS_NOAH0125_MC,002,4,Heat Flux,Latent;heat;flux,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_lsoil0_10cm,GES_DISC_NLDAS_NOAH0125_MC_V002,lsoil0_10cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Liquid;soil;moisture;content;layer;1;0-10;cm;non-frozen,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_lsoil100_200cm,GES_DISC_NLDAS_NOAH0125_MC_V002,lsoil100_200cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Liquid;soil;moisture;content;layer;4;100-200;cm;non-frozen,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_lsoil10_40cm,GES_DISC_NLDAS_NOAH0125_MC_V002,lsoil10_40cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Liquid;soil;moisture;content;layer;2;10-40;cm;non-frozen,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_lsoil40_100cm,GES_DISC_NLDAS_NOAH0125_MC_V002,lsoil40_100cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Liquid;soil;moisture;content;layer;3;40-100;cm;non-frozen,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_mstav0_100cm,GES_DISC_NLDAS_NOAH0125_MC_V002,mstav0_100cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Moisture;availability;root;zone;0-100;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_mstav0_200cm,GES_DISC_NLDAS_NOAH0125_MC_V002,mstav0_200cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Moisture;availability;total;column;0-200;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_nlwrssfc,GES_DISC_NLDAS_NOAH0125_MC_V002,nlwrssfc,NLDAS_NOAH0125_MC,002,4,"Radiation, Net",Surface;net;longwave;radiation;flux;net,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_nswrssfc,GES_DISC_NLDAS_NOAH0125_MC_V002,nswrssfc,NLDAS_NOAH0125_MC,002,4,"Radiation, Net",Surface;net;shortwave;radiation;flux,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_pevprsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,pevprsfc,NLDAS_NOAH0125_MC,002,4,Evaporation,Potential;evaporation;rate,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_rzsmgnd,GES_DISC_NLDAS_NOAH0125_MC_V002,rzsmgnd,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Root;zone;soil;moisture,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_sbsnosfc,GES_DISC_NLDAS_NOAH0125_MC_V002,sbsnosfc,NLDAS_NOAH0125_MC,002,4,Evaporation,Sublimation;evaporation;from;snow,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_shtflsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,shtflsfc,NLDAS_NOAH0125_MC,002,4,Heat Flux,Sensible;heat;flux,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_snodsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,snodsfc,NLDAS_NOAH0125_MC,002,4,Snow/Ice,Snow;depth,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_snohfsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,snohfsfc,NLDAS_NOAH0125_MC,002,4,Heat Flux,Snow;phase-change;heat;flux,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_snomsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,snomsfc,NLDAS_NOAH0125_MC,002,4,Snow/Ice,Snow;melt,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_snowcsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,snowcsfc,NLDAS_NOAH0125_MC,002,4,Snow/Ice,Snow;cover,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_soilm0_100cm,GES_DISC_NLDAS_NOAH0125_MC_V002,soilm0_100cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Soil;moisture;content;top;1;meter;0-100;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_soilm0_10cm,GES_DISC_NLDAS_NOAH0125_MC_V002,soilm0_10cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Soil;moisture;content;layer;1;0-10;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_soilm0_200cm,GES_DISC_NLDAS_NOAH0125_MC_V002,soilm0_200cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Soil;moisture;content;total;column;0-200;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_soilm100_200cm,GES_DISC_NLDAS_NOAH0125_MC_V002,soilm100_200cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Soil;moisture;content;layer;4;100-200;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_soilm10_40cm,GES_DISC_NLDAS_NOAH0125_MC_V002,soilm10_40cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Soil;moisture;content;layer;2;10-40;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_soilm40_100cm,GES_DISC_NLDAS_NOAH0125_MC_V002,soilm40_100cm,NLDAS_NOAH0125_MC,002,4,Soil Moisture,Soil;moisture;content;layer;3;40-100;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_ssrunsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,ssrunsfc,NLDAS_NOAH0125_MC,002,4,Runoff,Surface;runoff;non-infiltrating,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_transsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,transsfc,NLDAS_NOAH0125_MC,002,4,Evapotranspiration,Transpiration,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_tsoil0_10cm,GES_DISC_NLDAS_NOAH0125_MC_V002,tsoil0_10cm,NLDAS_NOAH0125_MC,002,4,Soil Temperature,Soil;temperature;layer;1;0-10;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_tsoil100_200cm,GES_DISC_NLDAS_NOAH0125_MC_V002,tsoil100_200cm,NLDAS_NOAH0125_MC,002,4,Soil Temperature,Soil;temperature;layer;4;100-200;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_tsoil10_40cm,GES_DISC_NLDAS_NOAH0125_MC_V002,tsoil10_40cm,NLDAS_NOAH0125_MC,002,4,Soil Temperature,Soil;temperature;layer;2;10-40;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_tsoil40_100cm,GES_DISC_NLDAS_NOAH0125_MC_V002,tsoil40_100cm,NLDAS_NOAH0125_MC,002,4,Soil Temperature,Soil;temperature;layer;3;40-100;cm,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_vegsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,vegsfc,NLDAS_NOAH0125_MC,002,4,Vegetation,Vegetation,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
NLDAS_NOAH0125_MC_002_weasdsfc,GES_DISC_NLDAS_NOAH0125_MC_V002,weasdsfc,NLDAS_NOAH0125_MC,002,4,Snow/Ice,Snow;water-equivalent;accumulated,monthly,0.125 deg.,Noah-LSM,Models/Analyses,NLDAS Model
MYD08_D3_6_Cloud_Optical_Thickness_Combined_Mean,MYD08_D3_C6,Cloud_Optical_Thickness_Combined_Mean,MYD08_D3,6,3,Cloud Properties,MODIS;C6;cloud optical depth;tau,daily,1 deg.,MODIS,Aqua,MODIS-Aqua
MYD08_D3_6_Aerosol_Optical_Depth_Land_Ocean_Mean,MYD08_D3_C6,Aerosol_Optical_Depth_Land_Ocean_Mean,MYD08_D3,6,3,Aerosol Optical Depth,MODIS;C6;AOD;Aerosol Optical Thickness;tau;550,daily,1 deg.,MODIS,Aqua,MODIS-Aqua
MYD08_D3_6_AOD_550_Dark_Target_Deep_Blue_Combined_Mean,MYD08_D3_C6,AOD_550_Dark_Target_Deep_Blue_Combined_Mean,MYD08_D3,6,3,Aerosol Optical Depth,MODIS;AOD;C6;550 nm;Dark Target;Deep Blue;Combined,daily,1 deg.,MODIS,Aqua,MODIS-Aqua
MYD08_D3_6_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean,MYD08_D3_C6,Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean,MYD08_D3,6,3,Aerosol Optical Depth,MODIS;C6;AOD;Aerosol Optical Thickness;tau;550,daily,1 deg.,MODIS,Aqua,MODIS-Aqua
MYD08_M3_6_AOD_550_Dark_Target_Deep_Blue_Combined_Mean_Mean,MYD08_M3_C6,AOD_550_Dark_Target_Deep_Blue_Combined_Mean_Mean,MYD08_M3,6,3,Aerosol Optical Depth,MODIS;C6;AOD;550;Dark Target;Deep Blue;Combined,monthly,1 deg.,MODIS,Aqua,MODIS-Aqua
MOD08_D3_6_Aerosol_Optical_Depth_Land_Ocean_Mean,MOD08_D3_C6,Aerosol_Optical_Depth_Land_Ocean_Mean,MOD08_D3,6,3,Aerosol Optical Depth,MODIS;C6;AOD;Aerosol Optical Thickness;tau;550,daily,1 deg.,MODIS,Terra,MODIS-Terra
MOD08_D3_6_Cloud_Top_Temperature_Night_Mean,MOD08_D3_C6,Cloud_Top_Temperature_Night_Mean,MOD08_D3,6,3,Cloud Properties,MODIS;C6;cloud top properties,daily,1 deg.,MODIS,Terra,MODIS-Terra
NLDAS_NOAH0125_H_002_nswrssfc,GES_DISC_NLDAS_NOAH0125_H_V002,nswrssfc,NLDAS_NOAH0125_H,002,4,"Radiation, Net",Surface;net;shortwave;radiation;flux,hourly,0.125 deg.,NLDAS Noah Land Surface Model,NLDAS Noah Land Surface Model,NLDAS Model
NLDAS_FOR0125_H_001_Pressure,GES_DISC_NLDAS_FOR0125_H_V001,Pressure,NLDAS_FOR0125_H,001,4,Air Pressure,Surface pressure,hourly,0.125 deg.,Forcing-LSM,Forcing-LSM,NLDAS Model
NLDAS_MOS0125_H_002_gfluxsfc,GES_DISC_NLDAS_MOS0125_H_V002,gfluxsfc,NLDAS_MOS0125_H,002,4,Heat Flux,Ground;heat;flux,hourly,0.125 deg.,NLDAS Mosaic Land Surface Model,NLDAS Mosaic Land Surface Model,NLDAS Model
NLDAS_FORA0125_H_002_ugrd10m,GES_DISC_NLDAS_FORA0125_H_V002,ugrd10m,NLDAS_FORA0125_H,002,4,Wind,Wind;speed;10-m;above;ground;Zonal;wind,hourly,0.125 deg.,NLDAS Primary Forcing Data,NLDAS Primary Forcing Data,NLDAS Model
NLDAS_FORB0125_H_002_spfhhbl,GES_DISC_NLDAS_FORB0125_H_V002,spfhhbl,NLDAS_FORB0125_H,002,4,Atmospheric Moisture,Specific;humidity;NARR;hybrid;level,hourly,0.125 deg.,NLDAS Secondary Forcing Data,NLDAS Secondary Forcing Data,NLDAS Model
NLDAS_FORB0125_H_002_apcpsfc,GES_DISC_NLDAS_FORB0125_H_V002,apcpsfc,NLDAS_FORB0125_H,002,4,Precipitation,Precipitation;hourly;total,hourly,0.125 deg.,NLDAS Secondary Forcing Data,NLDAS Secondary Forcing Data,NLDAS Model
NLDAS_FORB0125_H_002_preshbl,GES_DISC_NLDAS_FORB0125_H_V002,preshbl,NLDAS_FORB0125_H,002,4,Air Pressure,Pressure;NARR;hybrid;level,hourly,0.125 deg.,NLDAS Secondary Forcing Data,NLDAS Secondary Forcing Data,NLDAS Model
NLDAS_FORB0125_H_002_hgthbl,GES_DISC_NLDAS_FORB0125_H_V002,hgthbl,NLDAS_FORB0125_H,002,4,"Height, Level",Geopotential;height;NARR;hybrid;level,hourly,0.125 deg.,NLDAS Secondary Forcing Data,NLDAS Secondary Forcing Data,NLDAS Model
GLDAS_NOAH025_3H_2_0_SoilMoi10_40cm_inst,GES_DISC_GLDAS_NOAH025_3H_V2.0,SoilMoi10_40cm_inst,GLDAS_NOAH025_3H,2.0,4,Soil Moisture,Soil;moisture;content,3-hourly,0.25 deg.,Noah-LSM,Models/Analyses,GLDAS Model
GLDAS_NOAH025_3H_2_0_RootMoist_inst,GES_DISC_GLDAS_NOAH025_3H_V2.0,RootMoist_inst,GLDAS_NOAH025_3H,2.0,4,Soil Moisture,Root;zone;soil;moisture,3-hourly,0.25 deg.,Noah-LSM,Models/Analyses,GLDAS Model
MOD08_M3_6_AOD_550_Dark_Target_Deep_Blue_Combined_Mean_Mean,MOD08_M3_C6,AOD_550_Dark_Target_Deep_Blue_Combined_Mean_Mean,MOD08_M3,6,3,Aerosol Optical Depth,MODIS;AOD;Dark Target;Deep Blue;550 nm;Combined,monthly,1 deg.,MODIS,Terra,MODIS-Terra
